This worksheet includes one table, with columns A through AX. Blank cells within the table indicate that there is no data for that element.  The table includes data, organized by district, such as county and district codes and names.  The table also includes basic information about the district such as address, website, and contacts. Districts with county code 80 are charter districts and the county name listed is the host county. District 1431 is a state agency that is in Mercer County.
New Jersey School Directory
Public School Districts
County Code,County Name,District Code,District Name,Chrt Sch Code,Supt. Title,Supt. First Name,Supt. Last Name,Supt. Title 2,Supt. EMail,Address1,Address2,City,State,Zip,Mailing Address1,Mailing Address2,Mailing Address3,Mailing City,Mailing State,Mailing Zip,Mailing Zip+4,Phone,BA Title1,BA First Name,BA Last Name,BA Email,BA Title2,SEC Title1,SEC First Name,SEC Last Name,SEC Title2,HIB Title1,HIB First Name,HIB Last Name,HIB Title2,State Testing Coor. Title1,State Testing Coor. First Name,State Testing Coor. Last Name,State Testing Coor. Title2,PARCC IT Con. Title1,PARCC IT Con. First Name,PARCC IT Con. Last Name,PARCC IT Con. Title2,School Safety Specialist Title1,School Safety Specialist First Name,School Safety Specialist Last Name,School Safety Specialist Title2,Website,NCES ID
="35",SOMERSET,="0350","Bernards Township School District",="","Mr.","Nick","Markarian","Chief School Administrator",nmarkarian@bernardsboe.com,101 Peachtree Road, ,Basking Ridge,NJ,="07920",101 Peachtree Road,,,Basking Ridge,NJ,="07920",="",908-204-2600 x101,"Mr.","James","Rollo",jrollo@bernardsboe.com,Business Administrator,Ms.,Jean,O Connell,"Director of Special Education","Mr.","Sean","Siet","Anti-Bullying Coordinator","Ms.","Kristin","Fox","Dist. Coordinator of State Testing","","","","","Mr.","Hank","Werner","School Safety Specialist",www.bernardsboe.com,="3401650"
="35",SOMERSET,="0490","Bound Brook School District",="","Dr.","Alvin","Freeman","Superintendent",afreeman@bbrook.k12.nj.us,130 West Maple Avenue, ,Bound Brook,NJ,="08805",130 West Maple Avenue,,,Bound Brook,NJ,="08805",="",732-652-7920,"Ms.","Kristine","Lee",klee@bbrook.k12.nj.us,B. A. / Board Secretary,Ms.,Kristen,Massimo,"Director of Special Education","Mr.","William","Ross","Anti-Bullying Coordinator","Mr.","William","Ross","Dist. Coordinator of State Testing","","","","","Mr.","Dominic","Longo","School Safety Specialist",https://bbrook.org/,="3402100"
="35",SOMERSET,="0510","Branchburg Township School District",="","Dr.","Christine","Burton","Interim Superintendent",cburton@branchburg.k12.nj.us,240 Baird Road, ,Branchburg,NJ,="08876",240 Baird Road,,,Branchburg,NJ,="08876",="",908-722-3335 x4730,"Ms.","Stephanie","Voorhees",svoorhees@branchburg.k12.nj.us,Interim Business Administrator,Ms.,Jennifer,Anderson,"Special Ed. Coordinator","Mr.","Bradstreet","Rand","Anti-Bullying Coordinator","Ms.","Jennifer","Anderson","Dist. Coordinator of State Testing","Mr.","Eric","Schaefer","LEA Assessment IT Contact","Mr.","Steven","Davenport","School Safety Specialist",www.branchburg.k12.nj.us,="3402160"
="35",SOMERSET,="0555","Bridgewater-Raritan Regional School District",="","Mr.","Robert","Beers","Superintendent",rbeers@brrsd.k12.nj.us,836 Newmans Lane, ,Martinsville,NJ,="08836",836 Newmans Lane,P.O. Box 6030,,Bridgewater,NJ,="08807",="",908-685-2777x937198,"Mr.","Kevin","Lomski",klomski@brrsd.k12.nj.us,B. A. / Board Secretary,Dr.,Dan,Silvia,"Director of Special Education","Mr.","Alan","Iachini","Anti-Bullying Coordinator","Mr.","Jason","Mauriello","Dist. Coordinator of State Testing","","Kyle","Reilly","LEA Assessment IT Contact","Mr.","Michael","Voorhees","School Safety Specialist",www.brrsd.org,="3402280"
="80",SOMERSET,="6018","Central Jersey College Prep Charter School",="900","Dr.","Namik","Sercan","Lead of Charter School (District Level)",nsercan@cjcollegeprep.org,101 Mettlers Road, ,Somerset,NJ,="08873-1235",101 Mettlers Road,,,Somerset,NJ,="08873",="1235",732-649-3954 x1001,"Mr.","Matt","Anar",manar@cjcollegeprep.org,School Business Administrator,Mrs.,Megan,Deutsch,"Special Ed. Coordinator","Ms.","Carrie","Thomas","Anti-Bullying Coordinator","Mrs.","Nima","Amin","Dist. Coordinator of State Testing","","","","","Ms.","Nima","Amin","School Safety Specialist",www.cjcollegeprep.org,="3400090"
="35",SOMERSET,="1610","Franklin Township Public School District",="","Dr.","John","Ravally","Superintendent",jravally@franklinboe.org,2301 Route 27, ,Somerset,NJ,="08873",2301 Route 27,,,Somerset,NJ,="08873",="",732-873-2400 x 312,"Mr.","Brian","Bonanno",bbonanno@franklinboe.org,B. A. / Board Secretary,Dr.,Brenda,Sofield,"Director of Special Education","Dr.","Nicholas","Solomon","Anti-Bullying Coordinator","Mrs.","Ana","Washington","Dist. Coordinator of State Testing","","","","","Dr.","Nicholas","Solomon","School Safety Specialist",www.franklinboe.org,="3405490"
="35",SOMERSET,="1810","Green Brook Township Public School District",="","Dr.","James","Bigsby","Superintendent",jbigsby@gbtps.org,132 Jefferson Avenue, ,Green Brook,NJ,="08812-2608",132 Jefferson Avenue,,,Green Brook,NJ,="08812",="2608",732-968-1171  x1020,"Mr.","Jason","Weber",jweber@gbtps.org,B. A. / Board Secretary,Dr.,Lisa,Ferreira,"Child Study Team Chairperson","Mrs.","Crista","Fenton","Anti-Bullying Coordinator","Mr.","Matthew","Santos","Dist. Coordinator of State Testing","Mr.","Jason","Weber","LEA Assessment IT Contact","Mr.","Jason","Weber","School Safety Specialist",www.gbtps.org,="3406120"
="35",SOMERSET,="2170","Hillsborough Township Public School District",="","Mr.","Michael","Volpe","Superintendent",mvolpe@htps.us,379 South Branch Road, ,Hillsborough,NJ,="08844",379 South Branch Road,,,Hillsborough,NJ,="08844",="",908-431-6600 x2828,"Mr.","Gerald","Eckert",geckert@htps.us,School Business Administrator,Dr.,Suzan,Radwan,"Director of Special Education","Dr.","Kathleen","Regan","Anti-Bullying Coordinator","Dr.","Lisa","Rebimbas","Interim Coordinator of State Testing","Mr.","Joel","Handler","LEA Assessment IT Contact","Mr.","David","Stokoe","School Safety Specialist",www.htps.us,="3407230"
="35",SOMERSET,="3000","Manville School District",="","Dr.","Jamil","Maroun","Chief School Administrator",jmaroun@manvillesd.org,1100 Brooks Boulevard, ,Manville,NJ,="08835",1100 Brooks Boulevard,,,Manville,NJ,="08835",="",908-231-8547,"Mr.","Devanshu","Modi",dmodi@manvillesd.org,School Business Administrator,Dr.,James,McLaughlin,"Interim Director of Student Services","Mr.","Robert","Monteleone","Anti-Bullying Coordinator","Ms.","Robert","Monteleone","Dist. Coordinator of State Testing","Mr.","Kristopher","Corso","LEA Assessment IT Contact","Mr.","Donald","Johnstone","School Safety Specialist",www.manvilleschools.org,="3409630"
="35",SOMERSET,="3320","Montgomery Township School District",="","Mrs.","Mary","McLoughlin","Superintendent",mmcloughlin@mtsd.us,1014 Route 601, ,Skillman,NJ,="08558",1014 Route 601,,,Skillman,NJ,="08558",="",609-466-7600 x7355,"Mr.","Andrew","Italiano",aitaliano@mtsd.us,Business Administrator,Mrs.,Michele,Deremer,"Director of Student Services","Mr.","Cory","Delgado","Anti-Bullying Coordinator","Mr.","Damian","Pappa","Dist. Coordinator of State Testing","Mr.","Jeff","Brooks","LEA Assessment IT Contact","Mr.","Thomas","Wain","School Safety Specialist",www.mtsd.k12.nj.us,="3410590"
="35",SOMERSET,="3670","North Plainfield School District",="","Dr.","Michelle","Aquino","Superintendent",michelle_aquino@nplainfield.org,33 Mountain Avenue, ,North Plainfield,NJ,="07060-4075",33 Mountain Avenue,,,North Plainfield,NJ,="07060",="4075",908-769-6060 X 6104,"Ms.","Pamela","Graziano",pamela_graziano@nplainfield.org,B. A. / Board Secretary,Mr.,John,Tarnofsky,"Supervisor of Special Education Services","Ms.","Jacquelyn","Fields","Anti-Bullying Coordinator","Mr.","Alfred","Hadinger","Dist. Coordinator of State Testing","Mr.","Darrell","Taylor","LEA Assessment IT Contact","Mr.","Robert","Lake","School Safety Specialist",www.nplainfield.org,="3411640"
="35",SOMERSET,="4805","Somerset County Educational Services Commission School Distr",="","Mr.","Harold","Dunsavage","Superintendent",hdunsavage@somersetcountyesc.org,991 Route 22 West,Ste 301 ,Bridgewater,NJ,="08807",991 Route 22 West,Ste 301,,Bridgewater,NJ,="08807",="",908-707-0070 x700,"Mr.","Jeffrey","Siipola",jsiipola@somersetcountyesc.org,B. A. / Board Secretary,Ms.,Christine,Monteiro,"Supervisor of Special Education Services","Dr.","Allison","Moore","Anti-Bullying Coordinator","Ms.","Christine","Monteiro","Dist. Coordinator of State Testing","Mr.","Richard","Heywood","LEA Assessment IT Contact","Dr.","Allison","Moore","School Safety Specialist",www.somersetcountyesc.org,="3480280"
="35",SOMERSET,="4810","Somerset County Vocational and Technical School District",="","Mr.","Robert","Presuto","Superintendent",rpresuto@scvts.net,14 Vogt Drive, ,Bridgewater,NJ,="08807",P.O. Box 6350,,,Bridgewater,NJ,="08807",="",908-526-8900 x7212,"Ms.","Raelene","Sipple",rsipple@scvts.net,Business Administrator,Ms.,Maria,Johnson,"Director of Special Education","Ms.","Maria","Johnson","Anti-Bullying Coordinator","Mr.","Patrick","Pelliccia","Dist. Coordinator of State Testing","Mr.","Robert","Presuto","LEA Assessment IT Contact","Mr.","Raymond","Rowlin","School Safety Specialist",www.scvths.org,="3415060"
="35",SOMERSET,="4815","Somerset Hills Regional School District",="","Dr.","Brian","Brotschul","Superintendent",bbrotschul@shsd.org,25 Olcott Avenue, ,Bernardsville,NJ,="07924",25 Olcott Avenue,,,Bernardsville,NJ,="07924",="",908-630-3011,"Mr.","Richard","Liguori",rliguori@shsd.org,Business Administrator,Ms.,Jamie,Koransky,"Director of Student Services","Ms.","Jaime","Walker","Anti-Bullying Coordinator","Dr.","Olga","Edgerton","Dist. Coordinator of State Testing","Mr.","Jeremy","Schwarz","LEA Assessment IT Contact","Ms.","Lisa","Garofalo","School Safety Specialist",http://www.shsd.org/,="3400009"
="35",SOMERSET,="4820","Somerville Public School District",="","Mr.","Gary","Lubisco, Jr.","Superintendent",glubisco@somervilleschools.org,51 West Cliff Street, ,Somerville,NJ,="08876",51 West Cliff Street,,,Somerville,NJ,="08876",="",908-218-4100,"Mr.","Bryan","Boyce",bboyce@somervilleschools.org,Business Administrator,Dr.,Tanya,McDonald,"Director of Special Education","Dr.","Tanya","McDonald","Anti-Bullying Coordinator","Mr.","Christopher","Mulligan","Dist. Coordinator of State Testing","","","","","Mr.","Robert","Reavey","School Safety Specialist",www.somervilleschools.org,="3415090"
="35",SOMERSET,="4850","South Bound Brook Public School District",="","Dr.","Lorise","Goeke","Chief School Administrator",goeke@southboundbrookk8.org,122 Elizabeth Street, ,South Bound Brook,NJ,="08880",122 Elizabeth Street,,,South Bound Brook,NJ,="08880",="",732-356-3018x315,"Mrs.","Eulalia","Gillis",sba@southboundbrookk8.org,Interim Business Administrator,Mr.,Candida,Hengemuhle,"Director of Child Study Team","Ms.","Jessica","Toufayan","Anti-Bullying Coordinator","Mrs.","Lisa","Butynes","Dist. Coordinator of State Testing","Mr.","Leonard","Libitz","LEA Assessment IT Contact","Dr.","Lorise","Goeke","School Safety Specialist",www.southboundbrookk8.org,="3415180"
="80",SOMERSET,="6081","Thomas Edison EnergySmart Charter School",="967","Dr.","Oguz","Yildiz","Lead of Charter School (District Level)",oyildiz@energysmartschool.org,150 Pierce Street,2nd Floor ,Somerset,NJ,="08873",150 Pierce Street,2nd Floor,,Somerset,NJ,="08873",="",732-412-7643,"Mr.","Ilgar","Sadigov",sba@energysmartschool.org,Business Administrator,Mrs.,Rajasri,Govindaraju,"Special Ed. Coordinator","Dr.","Yucel","Aydos","Anti-Bullying Coordinator","Mrs.","Diana","Hascup","Dist. Coordinator of State Testing","Mr.","Abdurrahman","Kurt","LEA Assessment IT Contact","Dr.","Yucel","Aydos","School Safety Specialist",www.teecs.org,=""
="35",SOMERSET,="5470","Warren Township School District",="","Dr.","Matthew","Mingle","Superintendent",mmingle@warrentboe.org,213 Mt. Horeb Road, ,Warren,NJ,="07059-5628",213 Mt. Horeb Road,,,Warren,NJ,="07059",="5628",908-753-5300,"Mr.","Christopher","Heagele",cheagele@warrentboe.org,B. A. / Board Secretary,Ms.,Molly,Lange,"Director of Student Services","Ms.","Molly","Lange","Anti-Bullying Coordinator","Mr.","William","Kimmick","Dist. Coordinator of State Testing","Mr.","Lance","Riegler","LEA Assessment IT Contact","Ms.","Christine","Smith","School Safety Specialist",www.warrentboe.org,="3416980"
="35",SOMERSET,="5540","Watchung Borough School District",="","Dr.","Julie","Glazer","Superintendent",jglazer@watchungschools.us,1 Dr. Parenty Way, ,Watchung,NJ,="07069",1 Dr. Parenty Way,,,Watchung,NJ,="07069",="",908-755-8121,"Ms.","Karen","Bishop-Johnson",kbjohnson@watchungschools.us,B. A. / Board Secretary,Dr.,Julie,Glazer,"Special Ed. Coordinator","Ms.","Marie","Mormelo","Anti-Bullying Coordinator","Ms.","Karin","Kidd","Dist. Coordinator of State Testing","Mr.","Aaron","Leonovich","LEA Assessment IT Contact","Ms.","Karin","Kidd","School Safety Specialist",www.watchungschools.com,="3417190"
="35",SOMERSET,="5550","Watchung Hills Regional High School District",="","Dr.","Elizabeth","Jewett","Superintendent",ejewett@whrhs.org,108 Stirling Road, ,Warren,NJ,="07059-5000",108 Stirling Road,,,Warren,NJ,="07059",="5000",908-647-4800 x4890,"Mr.","William","Scholts",wscholts@whrhs.org,B. A. / Board Secretary,Ms.,Laura,D'Amato,"Supervisor of Special Education Services","Mr.","Steven","Searfoss","Anti-Bullying Coordinator","Mr.","Michael","D'Alessio","Dist. Coordinator of State Testing","Mr.","Anthony","Meluso","LEA Assessment IT Contact","Mr.","Christopher","Shea","School Safety Specialist",www.whrhs.org,="3417220"
="37",SUSSEX,="0090","Andover Regional School District",="","Mr.","John","Fritzky","Superintendent",jfritzky@andoverregional.org,707 Limecrest Rd., ,Newton,NJ,="07860",707 Limecrest Rd.,,,Newton,NJ,="07860",="",973-315-5254,"Mrs.","Nicole","Sylvester",nsylvester@andoverregional.org,B. A. / Board Secretary,Ms.,Suzanne,Ross,"Supervisor of Special Education Services","Mr.","Bryan","Fleming","Anti-Bullying Coordinator","Ms.","Jennifer","Reynolds","Dist. Coordinator of State Testing","Mr.","Joseph","DeLuca","LEA Assessment IT Contact","Mr.","Bryan","Fleming","School Safety Specialist",www.andoverregional.org,="3400900"
="37",SUSSEX,="0640","Byram Township School District",="","Dr.","Kurt","Ceresnak","Superintendent",ceresnak.kurt@byramschools.org,12 Mansfield Drive, ,Stanhope,NJ,="07874",12 Mansfield Drive,,,Stanhope,NJ,="07874",="",973-347-1047 x2305,"Ms.","Theresa","Radline",Radline.Theresa@byramschools.org,Business Administrator,Ms.,Carrie,Gilbert,"Child Study Team Chairperson","Ms.","Catherine","Porter","Anti-Bullying Coordinator","Ms.","Catherine","Porter","Dist. Coordinator of State Testing","","","","","Mr.","Timothy","McCorkle","School Safety Specialist",www.byramschools.org,="3402550"
="37",SUSSEX,="1560","Frankford Township Consolidated School District",="","","Kevin","Newman","Superintendent",newmank@frankfordschool.org,2 Pines Road, ,Branchville,NJ,="07826",2 Pines Road,,,Branchville,NJ,="07826",="",973-948-3727 x227,"","Christopher","Lesssard",lessardc@frankfordschool.org,School Business Administrator,,Nikki,Desouza,"Special Ed. Coordinator","","David","Sylvester","Anti-Bullying Coordinator","","Jessica","Pistone","Dist. Coordinator of State Testing","","Daryl","Dobkowski","LEA Assessment IT Contact","","Brian","Bansemer","School Safety Specialist",www.frankfordschool.org,="3405340"
="37",SUSSEX,="1570","Franklin Borough School District",="","Dr.","John","Giacchi","Superintendent",jrgiacchi@fboe.org,50 Washington Avenue, ,Franklin,NJ,="07416",50 Washington Avenue,,,Franklin,NJ,="07416",="",973-827-9775 x7212,"Mr.","Carlos","Sarmiento",csarmiento@fboe.org,B. A. / Board Secretary,Mrs.,Margaret,Gummere,"Special Ed. Coordinator","Dr.","Lisa","Vallacchi","Anti-Bullying Coordinator","Mrs.","Carolyn","Ryder","Dist. Coordinator of State Testing","Mr.","Arcangelo","Iurato","LEA Assessment IT Contact","Dr.","Lisa","Vallacchi","School Safety Specialist",www.fboe.org,="3405400"
="37",SUSSEX,="1630","Fredon Township School District",="","Dr.","Kelly","Hart","Chief School Administrator",khart@fredon.org,459 Route #94S, ,Newton,NJ,="07860-5018",459 Route #94S,,,Newton,NJ,="07860",="5018",973-383-4151 x2025,"Mrs.","Erin","Siipola",esiipola@fredon.org,B. A. / Board Secretary,Ms.,Kim,Gallagher,"Director of Special Education","Mr.","Michael","Jones","Anti-Bullying Coordinator","Dr.","Kelly","Hart","Dist. Coordinator of State Testing","Mr.","Charles","Culver","LEA Assessment IT Contact","","","","",www.fredon.org,="3405550"
="37",SUSSEX,="1800","Green Township School District",="","Dr.","Jennifer","Cenatiempo","Superintendent",jcenatiempo@greenhills.org,69 Mackerley Road, ,Greendell,NJ,="07839",P.O. Box 14,,,Greendell,NJ,="07839",="",973-300-3800 x533,"Ms.","Karen","Constantino",kconstantino@greenhills.org,Business Administrator,Dr.,Jennifer,Cenatiempo,"Special Ed. Coordinator","Mr.","Jon Paul","Bollette","Anti-Bullying Coordinator","Mr.","Jon Paul","Bollette","Dist. Coordinator of State Testing","Ms.","Cori","Harrington","LEA Assessment IT Contact","Mr.","Jon Paul","Bollette","School Safety Specialist",www.greenhills.org,="3406090"
="37",SUSSEX,="1930","Hamburg School District",="","Dr.","Kimberly","Sigman","Superintendent",ksigman@hamburgschool.com,30 Linwood Ave., ,Hamburg,NJ,="07419",30 Linwood Ave.,,,Hamburg,NJ,="07419",="",973-827-7570,"Mrs.","Amanda","Weaver",aweaver@hamburgschool.com,Business Administrator,Mr.,Robert,Baumgartner,"Director of Child Study Team","Mr.","Robert","Baumgartner","Anti-Bullying Coordinator","Ms.","Michele","Sealander","Dist. Coordinator of State Testing","Ms.","Michele","Sealander","LEA Assessment IT Contact","Mr.","Robert","Baumgartner","School Safety Specialist",www.hamburgschool.com,="3406480"
="37",SUSSEX,="1980","Hampton Township School District",="","Dr.","Craig","Hutcheson","Superintendent",hutcheson@mckeown.org,1 School Road, ,Newton,NJ,="07860",1 School Road,,,Newton,NJ,="07860",="",973-383-5300,"Mrs.","Kate","Fedge",fedge@mckeown.org,School Business Administrator,Dr.,Janet,Goodwin,"Supervisor of Special Education Services","Mr.","Brandt","Anderson","Anti-Bullying Coordinator","Mr.","Sean","Jans","Dist. Coordinator of State Testing","Dr.","Janet","Goodwin","LEA Assessment IT Contact","Dr.","Janet","Goodwin","School Safety Specialist",www.mckeown.org,="3406630"
="37",SUSSEX,="2030","Hardyston Township School District",="","Ms.","Monica","Rowland","Interim Superintendent",mrowland@htps.org,183 Wheatsworth Road, ,Hamburg,NJ,="07419",183 Wheatsworth Road,,,Hamburg,NJ,="07419",="",973-823-7000 X1080,"Mrs.","Susan","Verso",sverso@htps.org,Business Administrator,Dr.,Gulay,Maffia,"Director of Special Education","Ms.","Megan","O'Mara","Anti-Bullying Coordinator","Ms.","Meg","O'Mara","Dist. Coordinator of State Testing","Mr.","Daniel","Kornak","LEA Assessment IT Contact","Ms.","Megan","O'Mara","School Safety Specialist",www.htps.org,="3406780"
="37",SUSSEX,="2165","High Point Regional High School District",="","Dr.","Scott","Ripley","Superintendent",SRipley@hpregional.org,299 PIDGEON HILL ROAD, ,SUSSEX,NJ,="07461-2733",299 PIDGEON HILL ROAD,,,SUSSEX,NJ,="07461",="2733",973-875-7204,"Mrs.","Kathy","Kolbusch",kkolbusch@hpregional.org,Business Administrator,Mrs.,Courtney,Delaney,"Director of Special Education","Mr.","Seamus","Campbell","Anti-Bullying Coordinator","Mr.","Seamus","Campbell","Dist. Coordinator of State Testing","Mr.","Daniel","Yardley","LEA Assessment IT Contact","Mr.","James","Rice","School Safety Specialist",www.hpregional.org,="3407140"
="37",SUSSEX,="2240","Hopatcong Borough School District",="","Mr.","Jeffrey","Hallenbeck","Superintendent",jhallenbeck@hopatcongschools.org,2 Windsor Ave, ,Hopatcong,NJ,="07843",PO Box 1029,,,Hopatcong,NJ,="07843",="",973-398-8844,"Mr.","Jeffrey","Hallenbeck",jhallenbeck@hopatcongschools.org,Business Administrator,Mr.,Matthew,Robinson,"Director of Child Study Team","Mr.","Matthew","Robinson","Anti-Bullying Coordinator","Mr.","Jeffrey","Hallenbeck","Dist. Coordinator of State Testing","","","","","Mr.","Jeffrey","Hallenbeck","School Safety Specialist",www.hopatcongschools.org,="3407440"
="37",SUSSEX,="2465","Kittatinny Regional School District",="","Dr.","Craig","Hutcheson","Superintendent",chutches@krhs.net,77 Halsey Road, ,Newton,NJ,="07860",77 Halsey Road,,,Newton,NJ,="07860",="",973-383-1800 x1170,"Mrs.","Rianna","Ketch",rketch@krhs.net,B. A. / Board Secretary,Ms.,Kimberly,Gallagher,"Director of Special Education","Mrs.","Sharon","Falchetta","Anti-Bullying Coordinator","Ms.","Sharon","Falchetta","Dist. Coordinator of State Testing","Mr.","Robert","Erlemann","LEA Assessment IT Contact","Ms.","Shannon","McCarney","School Safety Specialist",www.krhs.net,="3408060"
